id,keys,key,filepath,album_cover_path,genre,tempo,title,artist,loudness,x_umap,y_umap,z_umap,x_tsne,y_tsne,z_tsne
617,"{'D# minor': 9.58, 'E major': 9.15, 'B major': 8.17}",D# minor,data/gtzan/genres/metal/metal.00017.wav,data/gtzan/images/metal/metal.00017_cover.jpg,metal,107.666015625,Angel Of Death,Slayer,-32.25,6.6701217,5.6701164,4.504449,-21.529058,-23.35778,-39.6594
618,"{'C# minor': 12.38, 'C# major': 10.65, 'G# major': 7.84}",C# minor,data/gtzan/genres/metal/metal.00018.wav,data/gtzan/images/metal/metal.00018_cover.jpg,metal,99.38401442307692,Darkness Of Christ,Slayer,-31.14,7.0129147,4.0787153,5.40103,-7.612007,-21.751375,46.39922
619,"{'D# minor': 9.65, 'B major': 9.47, 'E minor': 6.65}",D# minor,data/gtzan/genres/metal/metal.00019.wav,data/gtzan/images/metal/metal.00019_cover.jpg,metal,112.34714673913044,Piece By Piece,Slayer,-33.16,7.3370028,4.862119,6.509367,-30.969288,-18.532087,0.061335497
620,"{'F# minor': 9.84, 'E major': 8.61, 'D major': 7.25}",F# minor,data/gtzan/genres/metal/metal.00020.wav,data/gtzan/images/metal/metal.00020_cover.jpg,metal,99.38401442307692,,,-34.41,7.9479184,6.305182,4.935831,33.821392,-40.987232,26.829926
621,"{'E minor': 9.81, 'C major': 8.5, 'A minor': 8.29}",E minor,data/gtzan/genres/metal/metal.00021.wav,data/gtzan/images/metal/metal.00021_cover.jpg,metal,107.666015625,I'm Eighteen,Anthrax,-35.51,5.352324,6.1928716,5.956078,-8.313523,-1.5297909,2.9071207
622,"{'A major': 12.16, 'A minor': 9.61, 'E major': 8.28}",A major,data/gtzan/genres/metal/metal.00022.wav,data/gtzan/images/metal/metal.00022_cover.jpg,metal,135.99917763157896,Crazy Train,Ozzy Osbourne,-37.19,6.593408,6.2478313,4.473404,26.724998,49.874348,16.918547
623,"{'C major': 10.64, 'C minor': 10.26, 'F minor': 8.84}",C major,data/gtzan/genres/metal/metal.00023.wav,data/gtzan/images/metal/metal.00023_cover.jpg,metal,143.5546875,Oakenshield,Elvenking,-36.12,5.8402915,6.326033,5.857686,-6.333089,12.835072,-49.497578
624,"{'E minor': 10.37, 'E major': 8.03, 'B major': 6.93}",E minor,data/gtzan/genres/metal/metal.00024.wav,data/gtzan/images/metal/metal.00024_cover.jpg,metal,112.34714673913044,Kinescope,Jacob's Dream,-32.82,6.56263,5.4883285,5.7620697,-17.51791,0.4876378,-35.660206
625,"{'E major': 12.09, 'E minor': 11.58, 'B major': 8.18}",E major,data/gtzan/genres/metal/metal.00025.wav,data/gtzan/images/metal/metal.00025_cover.jpg,metal,135.99917763157896,Peace Sells,Megadeth,-37.46,6.3834248,4.7626777,5.29251,-11.221491,1.2111689,46.919426
626,"{'A minor': 10.11, 'G# minor': 9.6, 'E major': 8.6}",A minor,data/gtzan/genres/metal/metal.00026.wav,data/gtzan/images/metal/metal.00026_cover.jpg,metal,129.19921875,Across The River,Anthrax,-32.6,5.6643434,6.5699506,5.3877716,-34.51865,24.703426,41.7655
627,"{'A# major': 12.61, 'A# minor': 11.12, 'D# minor': 9.66}",A# major,data/gtzan/genres/metal/metal.00027.wav,data/gtzan/images/metal/metal.00027_cover.jpg,metal,129.19921875,Got The Time,Anthrax,-32.14,5.874178,4.085771,5.5171356,12.300412,46.3085,18.284029
628,"{'D# minor': 11.92, 'B major': 8.65, 'D# major': 6.75}",D# minor,data/gtzan/genres/metal/metal.00028.wav,data/gtzan/images/metal/metal.00028_cover.jpg,metal,135.99917763157896,Ace Of Spades,Motörhead,-28.69,6.080018,5.7864714,4.227933,-17.673658,30.523073,21.125654
629,"{'F minor': 10.4, 'A# major': 9.05, 'F major': 8.77}",F minor,data/gtzan/genres/metal/metal.00029.wav,data/gtzan/images/metal/metal.00029_cover.jpg,metal,123.046875,Glamour Boys (Album Version),Living Colour,-35.2,5.6921725,6.09894,4.3237376,-18.53162,5.2056065,-53.97289
630,"{'A minor': 10.03, 'C major': 9.61, 'C# minor': 9.57}",A minor,data/gtzan/genres/metal/metal.00030.wav,data/gtzan/images/metal/metal.00030_cover.jpg,metal,129.19921875,Trust,Megadeth,-41.74,7.574194,4.831808,4.40301,-14.101165,-41.848442,40.668587
631,"{'G# major': 8.63, 'G# minor': 8.42, 'D# major': 7.45}",G# major,data/gtzan/genres/metal/metal.00031.wav,data/gtzan/images/metal/metal.00031_cover.jpg,metal,135.99917763157896,Born to Raise Hell,Motörhead,-33.51,6.1116266,4.9199367,5.216365,20.69144,-9.392919,-31.292374
632,"{'E minor': 10.62, 'G major': 9.09, 'C major': 8.81}",E minor,data/gtzan/genres/metal/metal.00032.wav,data/gtzan/images/metal/metal.00032_cover.jpg,metal,117.45383522727272,I Can't Explain,Scorpions,-34.22,5.577511,6.4296045,4.781166,36.26369,30.959984,1.2441753
633,"{'F major': 9.75, 'C major': 8.2, 'A minor': 7.38}",F major,data/gtzan/genres/metal/metal.00033.wav,data/gtzan/images/metal/metal.00033_cover.jpg,metal,123.046875,Enter Sandman,Lemmy Kilmister,-39.09,7.161307,5.4051266,6.118639,-40.441044,-8.122387,-13.437183
634,"{'E minor': 9.84, 'G major': 8.96, 'C major': 8.35}",E minor,data/gtzan/genres/metal/metal.00034.wav,data/gtzan/images/metal/metal.00034_cover.jpg,metal,161.4990234375,The Trooper,Iron Maiden,-32.12,6.001416,6.9874115,5.2980013,-34.669304,16.648104,11.270576
635,"{'C# minor': 11.71, 'C# major': 10.07, 'A major': 7.1}",C# minor,data/gtzan/genres/metal/metal.00035.wav,data/gtzan/images/metal/metal.00035_cover.jpg,metal,117.45383522727272,Bloodline (Album Version),Slayer,-35.37,8.30293,6.1431336,5.5622983,11.790884,-27.292984,5.1417184
636,"{'D# major': 9.94, 'D# minor': 9.77, 'A# major': 9.77}",D# major,data/gtzan/genres/metal/metal.00036.wav,data/gtzan/images/metal/metal.00036_cover.jpg,metal,143.5546875,In A Gadda Da Vida,Slayer,-33.45,6.42725,6.4140077,6.1888204,-15.635128,6.8789887,2.7558384
637,"{'C# minor': 9.69, 'B major': 7.86, 'D# minor': 7.54}",C# minor,data/gtzan/genres/metal/metal.00037.wav,data/gtzan/images/metal/metal.00037_cover.jpg,metal,135.99917763157896,And The Bands Played On,Saxon,-32.92,5.838913,5.716934,6.0186224,20.630817,17.691605,35.422516
638,"{'A# major': 9.11, 'E minor': 8.4, 'D minor': 8.32}",A# major,data/gtzan/genres/metal/metal.00038.wav,data/gtzan/images/metal/metal.00038_cover.jpg,metal,95.703125,...And Justice For All,Metallica,-45.92,6.708334,5.6031313,6.9524484,-12.878396,-46.18242,-3.7349782
639,"{'G# minor': 9.99, 'E major': 8.95, 'G# major': 7.74}",G# minor,data/gtzan/genres/metal/metal.00039.wav,data/gtzan/images/metal/metal.00039_cover.jpg,metal,117.45383522727272,,,-43.61,8.140467,5.2597795,5.1514854,-5.0049076,-3.700861,-30.703856
640,"{'A minor': 12.29, 'A major': 8.5, 'F major': 7.14}",A minor,data/gtzan/genres/metal/metal.00040.wav,data/gtzan/images/metal/metal.00040_cover.jpg,metal,107.666015625,Stand Up And Shout,Dio,-32.13,6.4647794,6.330043,4.9166784,-18.628159,-28.588024,-19.542166
641,"{'A minor': 8.86, 'A major': 8.27, 'D minor': 8.13}",A minor,data/gtzan/genres/metal/metal.00041.wav,data/gtzan/images/metal/metal.00041_cover.jpg,metal,117.45383522727272,Gypsy,Dio,-32.28,7.740917,4.5570097,5.503806,-0.5984773,-7.0506735,-43.2619
642,"{'A minor': 11.35, 'A major': 11.16, 'E major': 11.14}",A minor,data/gtzan/genres/metal/metal.00042.wav,data/gtzan/images/metal/metal.00042_cover.jpg,metal,129.19921875,Caught In The Middle,Dio,-31.95,7.3956847,5.20188,6.44669,-27.128939,-20.673948,-4.7533793
643,"{'F# minor': 13.3, 'F# major': 10.93, 'C# major': 9.55}",F# minor,data/gtzan/genres/metal/metal.00043.wav,data/gtzan/images/metal/metal.00043_cover.jpg,metal,95.703125,Straight Through The Heart,Dio,-33.72,7.1548223,6.481692,4.1750803,21.622948,-29.580395,17.495047
644,"{'A minor': 9.9, 'C major': 9.62, 'E minor': 9.52}",A minor,data/gtzan/genres/metal/metal.00044.wav,data/gtzan/images/metal/metal.00044_cover.jpg,metal,117.45383522727272,Rainbow In The Dark,Dio,-33.61,5.7211547,4.832898,4.5427012,5.7282343,27.23193,9.771016
645,"{'A minor': 9.1, 'D major': 8.71, 'G major': 7.23}",A minor,data/gtzan/genres/metal/metal.00045.wav,data/gtzan/images/metal/metal.00045_cover.jpg,metal,61.5234375,Shame on the Night,Dio,-35.95,7.229534,6.336737,4.8395844,-19.548815,-4.0524673,11.39792
646,"{'A# minor': 11.02, 'G# minor': 9.79, 'A# major': 8.59}",A# minor,data/gtzan/genres/metal/metal.00046.wav,data/gtzan/images/metal/metal.00046_cover.jpg,metal,117.45383522727272,Hammerless Nail,New Bomb Turks,-31.52,7.861332,4.5234556,4.690523,16.885824,46.011826,9.214183
647,"{'D minor': 11.2, 'D major': 9.4, 'C minor': 8.38}",D minor,data/gtzan/genres/metal/metal.00047.wav,data/gtzan/images/metal/metal.00047_cover.jpg,metal,103.359375,Bachelor's High,New Bomb Turks,-31.04,5.3491974,6.149274,5.276579,8.096366,26.421492,22.184763
648,"{'C# minor': 11.18, 'C# major': 9.97, 'F# minor': 8.7}",C# minor,data/gtzan/genres/metal/metal.00048.wav,data/gtzan/images/metal/metal.00048_cover.jpg,metal,107.666015625,Professional Againster,New Bomb Turks,-30.75,5.7586865,6.6306133,5.364163,9.51076,33.110233,18.952675
649,"{'A minor': 10.7, 'G minor': 8.81, 'A major': 7.61}",A minor,data/gtzan/genres/metal/metal.00049.wav,data/gtzan/images/metal/metal.00049_cover.jpg,metal,99.38401442307692,Cultural Elite Sign-Up Sheet,New Bomb Turks,-30.5,7.8223176,6.7027445,5.296444,-23.51227,51.694813,-7.0230536
650,"{'A minor': 11.12, 'A major': 9.96, 'D major': 9.26}",A minor,data/gtzan/genres/metal/metal.00050.wav,data/gtzan/images/metal/metal.00050_cover.jpg,metal,112.34714673913044,Jukebox Lean,New Bomb Turks,-32.23,7.67013,5.647626,4.7230387,4.1698346,-48.777756,-14.8796015
651,"{'G major': 11.05, 'D major': 9.8, 'G minor': 8.38}",G major,data/gtzan/genres/metal/metal.00051.wav,data/gtzan/images/metal/metal.00051_cover.jpg,metal,107.666015625,Jeers Of A Clown,New Bomb Turks,-30.69,5.8727355,6.212301,5.288228,10.638596,4.928694,-17.597668
652,"{'A minor': 9.7, 'F# minor': 9.18, 'F major': 8.25}",A minor,data/gtzan/genres/metal/metal.00052.wav,data/gtzan/images/metal/metal.00052_cover.jpg,metal,161.4990234375,Look Alive Jive,New Bomb Turks,-32.43,7.2276936,6.5564547,5.629147,-34.93178,-29.023062,6.1696677
653,"{'A minor': 11.86, 'A major': 10.83, 'D major': 10.0}",A minor,data/gtzan/genres/metal/metal.00053.wav,data/gtzan/images/metal/metal.00053_cover.jpg,metal,123.046875,Staring Down The Gift Horse,New Bomb Turks,-33.93,5.8004627,6.0350246,5.4941864,-9.419861,14.707048,-60.19164
654,"{'G# minor': 11.1, 'G# major': 10.99, 'C# major': 10.52}",G# minor,data/gtzan/genres/metal/metal.00054.wav,data/gtzan/images/metal/metal.00054_cover.jpg,metal,123.046875,Shoot The Offshoot,New Bomb Turks,-31.79,5.1257195,5.8273745,4.995867,0.14483695,18.578749,24.819733
655,"{'B minor': 8.3, 'C minor': 7.84, 'A minor': 7.42}",B minor,data/gtzan/genres/metal/metal.00055.wav,data/gtzan/images/metal/metal.00055_cover.jpg,metal,172.265625,Drop What You're Doin',New Bomb Turks,-30.98,5.5182114,4.706085,4.3987055,-3.030199,39.46406,27.785063
656,"{'B minor': 7.68, 'A minor': 7.68, 'E major': 7.17}",B minor,data/gtzan/genres/metal/metal.00056.wav,data/gtzan/images/metal/metal.00056_cover.jpg,metal,107.666015625,Telephone Numbrrr,New Bomb Turks,-32.05,5.533681,6.5655246,5.7906213,-37.83645,18.9491,37.291912
657,"{'B minor': 11.09, 'B major': 10.09, 'E major': 7.47}",B minor,data/gtzan/genres/metal/metal.00057.wav,data/gtzan/images/metal/metal.00057_cover.jpg,metal,129.19921875,Wrest Your Hands,New Bomb Turks,-35.37,6.7960725,6.4681425,4.6808476,17.066294,-18.253632,-19.519043
658,"{'G major': 8.71, 'D major': 8.01, 'A minor': 7.76}",G major,data/gtzan/genres/metal/metal.00058.wav,data/gtzan/images/metal/metal.00058_cover.jpg,metal,143.5546875,Tie Your Mother Down,Queen,-31.5,7.0472674,4.333486,5.4554,-51.31081,-20.527082,14.474863
659,"{'A# major': 11.64, 'A# minor': 8.52, 'G minor': 6.96}",A# major,data/gtzan/genres/metal/metal.00059.wav,data/gtzan/images/metal/metal.00059_cover.jpg,metal,99.38401442307692,Tear It Up (Live At Wembley Stadium / July 1986),Queen,-31.27,7.172667,6.4963512,4.1859202,31.403028,-28.893883,13.396034
660,"{'E minor': 9.6, 'E major': 9.24, 'A major': 7.1}",E minor,data/gtzan/genres/metal/metal.00060.wav,data/gtzan/images/metal/metal.00060_cover.jpg,metal,89.10290948275862,TKD Dance (Live),V.A,-33.05,6.5411386,6.3979206,5.294979,5.72422,5.1872334,-10.21337
661,"{'A minor': 12.29, 'A major': 8.5, 'F major': 7.14}",A minor,data/gtzan/genres/metal/metal.00061.wav,data/gtzan/images/metal/metal.00061_cover.jpg,metal,107.666015625,Stand Up And Shout,Dio,-32.13,7.9779005,5.0697665,6.1438007,1.8073102,-38.21767,7.1477914
662,"{'A minor': 8.86, 'A major': 8.27, 'D minor': 8.13}",A minor,data/gtzan/genres/metal/metal.00062.wav,data/gtzan/images/metal/metal.00062_cover.jpg,metal,117.45383522727272,Gypsy,Dio,-32.28,6.821749,6.1669617,5.387893,-24.82843,21.82076,-18.323797
663,"{'A minor': 11.35, 'A major': 11.16, 'E major': 11.14}",A minor,data/gtzan/genres/metal/metal.00063.wav,data/gtzan/images/metal/metal.00063_cover.jpg,metal,129.19921875,Caught In The Middle,Dio,-31.95,5.4629803,4.5860887,4.5015078,0.63270444,28.903461,27.193445
664,"{'F# minor': 13.3, 'F# major': 10.93, 'C# major': 9.55}",F# minor,data/gtzan/genres/metal/metal.00064.wav,data/gtzan/images/metal/metal.00064_cover.jpg,metal,95.703125,Straight Through The Heart,Dio,-33.72,5.7517385,4.7880015,4.729202,-48.20908,16.511457,-29.843424
665,"{'A minor': 9.9, 'C major': 9.62, 'E minor': 9.52}",A minor,data/gtzan/genres/metal/metal.00065.wav,data/gtzan/images/metal/metal.00065_cover.jpg,metal,117.45383522727272,Rainbow In The Dark,Dio,-33.61,6.700054,6.8382955,5.5195003,14.887667,16.209814,-21.821316
666,"{'A minor': 9.1, 'D major': 8.71, 'G major': 7.23}",A minor,data/gtzan/genres/metal/metal.00066.wav,data/gtzan/images/metal/metal.00066_cover.jpg,metal,61.5234375,Shame on the Night,Dio,-35.95,6.896099,4.686126,4.1464396,-41.07425,-23.78046,-35.76794
667,"{'F major': 11.74, 'A minor': 8.86, 'C major': 8.74}",F major,data/gtzan/genres/metal/metal.00067.wav,data/gtzan/images/metal/metal.00067_cover.jpg,metal,135.99917763157896,Big Gun,AC/DC,-37.27,7.0968204,4.1529245,4.5244403,57.046085,-4.36504,13.2882395
668,"{'A minor': 11.48, 'A major': 9.13, 'F major': 7.17}",A minor,data/gtzan/genres/metal/metal.00068.wav,data/gtzan/images/metal/metal.00068_cover.jpg,metal,161.4990234375,Breaking the Law,Judas Priest,-33.65,6.6420097,6.506009,5.701578,-12.87747,-32.69567,-47.52781
669,"{'E minor': 11.88, 'E major': 10.49, 'D minor': 9.26}",E minor,data/gtzan/genres/metal/metal.00069.wav,data/gtzan/images/metal/metal.00069_cover.jpg,metal,161.4990234375,Paranoid,Black Sabbath,-39.93,6.493656,6.2492895,6.179967,10.607952,-16.821331,3.545103
670,"{'F# minor': 7.49, 'A major': 7.28, 'D major': 6.53}",F# minor,data/gtzan/genres/metal/metal.00070.wav,data/gtzan/images/metal/metal.00070_cover.jpg,metal,117.45383522727272,Highway to Hell,AC/DC,-41.89,6.06835,6.9132156,5.2241235,-9.991142,4.5447226,32.1875
671,"{'C# minor': 10.27, 'A major': 8.13, 'F# minor': 6.62}",C# minor,data/gtzan/genres/metal/metal.00071.wav,data/gtzan/images/metal/metal.00071_cover.jpg,metal,86.1328125,Pour Some Sugar On Me,Def Leppard,-36.86,7.914473,6.27793,5.361277,-14.18672,-35.27095,17.7117
672,"{'G# major': 9.85, 'D# major': 8.79, 'D# minor': 8.09}",G# major,data/gtzan/genres/metal/metal.00072.wav,data/gtzan/images/metal/metal.00072_cover.jpg,metal,123.046875,Smoke On The Water (Deep Purple),Various Artist,-34.98,8.032395,6.1243777,5.139097,-14.184334,10.171634,-13.441844
673,"{'D# minor': 11.36, 'D# major': 9.9, 'A# major': 8.98}",D# minor,data/gtzan/genres/metal/metal.00073.wav,data/gtzan/images/metal/metal.00073_cover.jpg,metal,143.5546875,The Memory Remains,Metallica,-36.34,6.1063275,6.2117066,5.2549853,-9.898043,19.064856,-17.116457
674,"{'C# major': 11.3, 'C# minor': 11.14, 'G# major': 7.35}",C# major,data/gtzan/genres/metal/metal.00074.wav,data/gtzan/images/metal/metal.00074_cover.jpg,metal,123.046875,,,-36.72,6.365046,5.5758634,4.9917617,13.260164,-3.273517,-31.68016
675,"{'G# minor': 12.68, 'G# major': 8.64, 'E major': 7.6}",G# minor,data/gtzan/genres/metal/metal.00075.wav,data/gtzan/images/metal/metal.00075_cover.jpg,metal,112.34714673913044,Until It Sleeps,Metallica,-39.51,7.6960835,6.1774487,6.1999216,-0.015534833,-26.235136,-1.2452842
676,"{'E major': 10.58, 'E minor': 10.52, 'A minor': 7.4}",E major,data/gtzan/genres/metal/metal.00076.wav,data/gtzan/images/metal/metal.00076_cover.jpg,metal,143.5546875,Seek & Destroy,Metallica,-39.14,6.317204,6.536919,5.7297864,17.972935,-12.34597,20.308857
677,"{'B minor': 10.55, 'D major': 8.4, 'A minor': 7.94}",B minor,data/gtzan/genres/metal/metal.00077.wav,data/gtzan/images/metal/metal.00077_cover.jpg,metal,151.99908088235293,Hell Patrol,Judas Priest,-31.41,6.1009927,4.513665,4.1069336,20.690008,27.372269,-27.656307
678,"{'D# minor': 10.79, 'D# major': 10.2, 'G# minor': 9.43}",D# minor,data/gtzan/genres/metal/metal.00078.wav,data/gtzan/images/metal/metal.00078_cover.jpg,metal,99.38401442307692,Prince Charming,Metallica,-34.91,6.459395,3.7372267,5.5802817,24.153372,-46.464916,9.1465645
679,"{'E major': 9.65, 'B major': 7.77, 'E minor': 7.1}",E major,data/gtzan/genres/metal/metal.00079.wav,data/gtzan/images/metal/metal.00079_cover.jpg,metal,123.046875,Photograph,Def Leppard,-36.86,7.5399384,4.2921844,5.073177,49.643795,25.45556,-0.46534938
680,"{'E minor': 11.46, 'F# minor': 9.89, 'B minor': 9.01}",E minor,data/gtzan/genres/metal/metal.00080.wav,data/gtzan/images/metal/metal.00080_cover.jpg,metal,161.4990234375,Rocket,Def Leppard,-38.81,6.612714,6.497164,4.5741596,-21.95294,-20.321709,-52.147366
681,"{'F# minor': 11.34, 'F# major': 10.52, 'B minor': 6.67}",F# minor,data/gtzan/genres/metal/metal.00081.wav,data/gtzan/images/metal/metal.00081_cover.jpg,metal,151.99908088235293,Live And Let Die,Guns N' Roses,-32.82,7.016551,5.614651,4.338964,12.40633,20.987103,29.914854
682,"{'G# minor': 8.31, 'D# minor': 7.75, 'G# major': 7.56}",G# minor,data/gtzan/genres/metal/metal.00082.wav,data/gtzan/images/metal/metal.00082_cover.jpg,metal,123.046875,Welcome To The Jungle,Guns N' Roses,-34.27,6.131689,4.6446505,4.7068276,-44.185177,11.62059,-25.748688
683,"{'F minor': 11.44, 'F major': 10.25, 'C major': 9.72}",F minor,data/gtzan/genres/metal/metal.00083.wav,data/gtzan/images/metal/metal.00083_cover.jpg,metal,117.45383522727272,For Whom The Bell Tolls,Metallica,-34.64,6.6015553,6.2331448,5.681073,11.417538,-14.981023,19.911924
684,"{'D minor': 9.63, 'D# major': 7.42, 'C minor': 6.94}",D minor,data/gtzan/genres/metal/metal.00084.wav,data/gtzan/images/metal/metal.00084_cover.jpg,metal,151.99908088235293,Shock the Monkey,Coal Chamber,-33.68,7.579354,5.672085,4.9901085,-1.3492734,-25.83373,22.621054
685,"{'B major': 8.69, 'E minor': 8.36, 'E major': 8.12}",B major,data/gtzan/genres/metal/metal.00085.wav,data/gtzan/images/metal/metal.00085_cover.jpg,metal,103.359375,,,-35.47,6.8193383,5.0932813,4.0492396,-16.532217,25.501904,-10.791686
686,"{'C minor': 9.14, 'A# major': 8.89, 'A# minor': 8.16}",C minor,data/gtzan/genres/metal/metal.00086.wav,data/gtzan/images/metal/metal.00086_cover.jpg,metal,123.046875,You Give Love A Bad Name,Bon Jovi,-31.71,6.2405753,6.842254,5.315194,4.1257005,15.797492,-10.313675
687,"{'D minor': 11.56, 'A major': 9.29, 'D major': 8.4}",D minor,data/gtzan/genres/metal/metal.00087.wav,data/gtzan/images/metal/metal.00087_cover.jpg,metal,95.703125,So What,Metallica,-31.12,6.98971,5.911458,5.820211,49.950207,-15.004233,-24.701382
688,"{'A minor': 10.91, 'A major': 9.97, 'E major': 8.47}",A minor,data/gtzan/genres/metal/metal.00088.wav,data/gtzan/images/metal/metal.00088_cover.jpg,metal,117.45383522727272,Twist Of Cain,Danzig,-44.56,7.2545333,5.3324485,6.0073256,3.0253165,-15.635906,15.5967655
689,"{'D# minor': 9.86, 'D# major': 8.36, 'G# minor': 8.25}",D# minor,data/gtzan/genres/metal/metal.00089.wav,data/gtzan/images/metal/metal.00089_cover.jpg,metal,151.99908088235293,Apokalips,Danzig,-43.62,6.9491124,4.420832,4.9832673,-29.933704,9.582473,-43.12938
690,"{'E major': 8.82, 'A# major': 8.63, 'B major': 8.29}",E major,data/gtzan/genres/metal/metal.00090.wav,data/gtzan/images/metal/metal.00090_cover.jpg,metal,89.10290948275862,Symptom of the Universe,Black Sabbath,-37.58,8.024368,5.934514,5.201505,-21.331358,9.077701,-6.7438436
691,"{'D minor': 9.79, 'C major': 7.68, 'F major': 7.68}",D minor,data/gtzan/genres/metal/metal.00091.wav,data/gtzan/images/metal/metal.00091_cover.jpg,metal,92.28515625,Sabbath Bloody Sabbath,Black Sabbath,-36.71,5.910008,4.056032,5.2103205,34.027054,-33.057377,-3.6830063
692,"{'D minor': 11.55, 'D major': 10.26, 'A major': 7.88}",D minor,data/gtzan/genres/metal/metal.00092.wav,data/gtzan/images/metal/metal.00092_cover.jpg,metal,117.45383522727272,Run to the Hills,Iron Maiden,-37.51,6.793805,6.728609,4.9136143,24.47413,10.051051,49.648438
693,"{'E minor': 15.11, 'C major': 10.7, 'G major': 10.03}",E minor,data/gtzan/genres/metal/metal.00093.wav,data/gtzan/images/metal/metal.00093_cover.jpg,metal,172.265625,Phantom of the Opera (Live at the Hammersmith Odeon) [1998 Remaster],Iron Maiden,-35.49,6.829213,5.6636763,4.97589,-32.76492,-14.586333,9.529435
694,"{'E minor': 9.84, 'G major': 8.96, 'C major': 8.35}",E minor,data/gtzan/genres/metal/metal.00094.wav,data/gtzan/images/metal/metal.00094_cover.jpg,metal,161.4990234375,The Trooper,Iron Maiden,-32.12,6.3956285,6.1594224,6.9223886,-56.056435,17.344542,11.187953
695,"{'F# major': 9.62, 'F# minor': 9.51, 'C# major': 8.36}",F# major,data/gtzan/genres/metal/metal.00095.wav,data/gtzan/images/metal/metal.00095_cover.jpg,metal,151.99908088235293,Bombtrack,Rage Against the Machine,-37.96,7.50701,6.272772,5.2941337,9.324002,-20.706648,-12.327106
